uid	iids
103405	40432,58806
103406	58609,36475
103407	23801
103408	58034,62379
103410	34246,32448
103411	47923
103412	30821,38820
103413	35041,55594
103414	57426,17677
103415	24599,49983
103416	32200,44517
103417	43776,36005
103418	42802,46737
103419	52437,19122
103420	12605,51528
103421	38114,48633
103422	35604,58406
103423	43928,50581
103424	14759,43269
103425	48428,14761
103426	60772,61875
103427	19633,46829
103428	18672,23882
103429	22305,26173
103430	1175
103431	10314,10803
103432	50829,60795
103433	55789,56254
103434	25006,50040
103435	24699,8931
103436	20439,47277
103437	49157,51417
103438	34776,61034
103439	31226,40088
103440	37436,50111
103441	52749,57232
103442	49758,59460
103443	59285,56097
103444	55193,58537
103445	57676,58936
103446	42514,30697
103447	25219,25226
103448	41761,58446
103449	20983,21051
103450	40329,59154
103451	9624,59968
103452	46527,54623
103453	13594,41731
103454	3258,1042
103455	46072,48646
103456	38241,52003
103457	1777,1461
103458	11464,20976
103459	57042,644
103460	39300,54616
103461	52744,56699
103462	46408
103463	26946,47943
103464	58116,58374
103465	57604,39603
103467	58646,59983
103468	52031,56633
103469	15917,27565
103470	45889,51810
103471	5479,23431
103472	52970,58656
103473	49486,49487
103474	58558,11794
103475	42889,44865
103476	16729,39192
103477	2583,32741
103478	18520,18834
103479	12644,44987
103480	5950,48380
103481	48147,43897
103482	55983,50432
103483	46829,60083
103484	49339,53173
103485	55459,58850
103486	39105,57074
103487	37886,43789
103488	38859,42573
103489	23343,36833
103490	25556,5422
103491	5243,49157
103492	17350,57844
103493	46583,39931
103494	54256,32665
103495	49592,37884
103496	54527,59808
103497	55447,62521
103498	40715,51585
103499	9917,32508
103500	12431,46187
103501	45155,51417
103502	28091,51710
103503	16632,30571
103505	59397
103506	59530,61553
103507	41054,55389
103508	25189,9822
103509	37056,18669
103510	58015,49582
103511	51632,59968
103512	13362,50322
103513	57439,49347
103514	2604,8089
103515	180,14042
103516	38355,26256
103517	13330,60822
103518	18693,33473
103519	59377,61209
103520	27420,31110
103521	17636,46273
103523	43509,39666
103524	42566,4997
103525	49833,37761
103526	16906,51710
103527	15798,26574
103528	5665,3164
103530	54094,19824
103531	12092,15475
103532	41427,42518
103533	55104,61817
103534	32498,51891
103535	10308,18944
103536	40020,53392
103537	52145,56127
103538	38489,7493
103539	37200
103540	56670,26172
103541	47010,20976
103542	31939,32231
103543	1396
103544	52446,13031
103545	24519,47669
103547	40633,53078
103548	46384,51566
103549	18877,23127
103550	54011,54527
103551	46978,53078
103552	21644,35217
103553	18489,24290
103554	25638,10724
103555	52659,49157
103556	27263
103557	57211,39028
103558	38657,43594
103559	22745,26798
103560	24179,28936
103561	41727,28838
103562	18418,24492
103563	9838,59601
103564	58678,61947
103565	21084,57154
103566	32008,57040
103567	21330,32992
103568	18215,59860
103569	28728,49427
103570	22711,59605
103571	46829,47943
103572	436,30932
103573	34569,43198
103574	59972,62073
103575	57244,57207
103576	17376,57168
103577	31227,7167
103578	55787,14536
103579	43847,45876
103580	60160,61861
103581	46488,52612
103582	38789,30707
103583	60596,52565
103584	20981,53732
103585	31832,20560
103586	58632
103587	33689,61390
103588	56707,61192
103589	20890,2230
103590	33812,45377
103591	51816,61505
103592	59962,51905
103593	61035,33754
103594	59155,60840
103595	12110,36551
103596	55424,50345
103597	62963
103598	14276,59329
103599	51790
103600	53173,29207
103601	59629,29449
103602	21417,17498
103604	60998,62757
103606	1415,13052
103607	55564,12067
103608	46631,59472
103609	43269,55910
103610	42118
103611	52216,30574
103612	26239,25966
103613	32495,41079
103614	51562,59460
103615	32492,40444
103616	50710
103617	15813,24302
103618	53026,61719
103619	49339,39730
103620	19956,60972
103621	53864,55826
103622	46533,20106
103623	30331,56817
103624	5243,19379
103625	37619,51005
103626	35088,62355
103627	59700,61310
103628	51460,44294
103629	23811,47433
103630	40294,54616
103631	21327,54015
103632	20836,26121
103633	31291,61296
103634	34413,51625
103635	19732,31174
103636	21454,57656
103637	16915,34271
103638	27441,33693
103639	27253,31424
103640	17014,59285
103641	27648,33689
103642	8839,17509
103643	34929,53073
103644	22427,27759
103645	55633,26090
103646	57709,45788
103647	38474,22944
103648	19023,57839
103649	51598,60456
103650	4010,54443
103651	49755,53909
103652	45100,39190
103653	19956,55459
103654	35526,45062
103655	50794,54256
103656	42337,43699
103657	59941,61761
103658	4764,23605
103659	36824,56785
103660	23920,54189
103661	29207,44514
103662	22705,24729
103663	34573,36309
103664	54682,54616
103665	51417,59926
103666	25100,60160
103667	18893,38824
103668	60507,62923
103669	35270,51417
103670	35672,16227
103671	48298,35293
103672	17965,51238
103673	51561,20894
103674	41995,61350
103675	6895,55552
103676	34178,31669
103677	4801,46187
103678	57406,1952
103679	12255,32224
103680	58677,59847
103681	20440,53320
103682	18026,9930
103683	35602,36398
103684	18694,47643
103685	3169,13014
103687	30073,34725
103688	47459,28581
103689	61537,61366
103690	53822,59001
103691	26700,47870
103692	41063,57740
103693	44784,59484
103694	60085,61884
103695	45716,53608
103696	42917,48051
103697	25567,31684
103698	10421,27915
103699	16703,32038
103700	49503,59375
103701	55561,23115
103702	49157,49563
103703	49157,60073
103704	2473,33193
103705	52868,37084
103706	22872,56362
103707	50949,55731
103708	39257,48161
103709	55433,59067
103710	34945,27396
103711	10355
103712	59047,62607
103713	36005,50345
103714	49817,59439
103715	28479,54527
103716	21971,28727
103717	46783,17224
103718	50862,59865
103719	53344,51691
103720	58323,62289
103721	28129,57288
103722	33274,45788
103723	57242,59865
103724	34700,58422
103725	12668,42335
103726	17771,59440
103727	56725,59503
103728	34464,36218
103729	45120
103730	4914,27547
103731	44263
103732	30262,58372
103733	34855,51087
103734	62798,49157
103735	30548,39349
103736	42124,47577
103737	57163,19324
103738	40020,4589
103739	33757,35962
103740	56203,56433
103741	31455,61431
103742	57244,6745
103743	25450,49584
103744	13994,28185
103745	41096,2015
103746	20754
103747	52713,54045
103748	45160,19754
103750	10421,33382
103751	56744,59865
103752	61560,33333
103753	17614,23981
103754	45670,46672
103755	38516,39545
103756	2126,18620
103757	27407,59375
103758	2013,53924
103759	17461,12832
103760	48659,9838
103761	25075,59246
103762	53341,58903
103763	26272,62458
103764	59070,52475
103765	49005,38087
103767	25797,7950
103768	35776,22302
103769	43951,42852
103770	19754,60143
103771	54993,59084
103772	60073,38087
103773	7601,60942
103774	34855,39913
103775	27275,32992
103776	55699,55071
103777	60876,48046
103778	47033,30878
103779	47440,55699
103780	58254,61702
103781	46230,60957
103782	49775,8717
103783	34004,12383
103784	46783,30262
103785	22357,25439
103786	52146,15996
103787	41144,40239
103788	14968,15392
103789	41168,57078
103790	25873,32354
103791	57244,32018
103792	10407,15158
103793	15806,20802
103794	13988,39749
103795	14815,15095
103796	17498,48448
103797	36399,46887
103798	52860
103799	21968,25603
103800	51612,61427
103801	7445,54794
103802	48809,39994
103803	42965,48524
103804	41671,49539
103805	32628,40991
103806	16381,24624
103807	54744,59499
103808	59994,61934
103809	57936,58592
103810	45569,46208
103811	42318,55459
103812	58744,35024
103813	57938,46187
103814	8614,3020
103815	13871,31567
103816	7695,47382
103817	49324,17055
103818	34908,62465
103819	4760,20768
103820	28728,13100
103821	31369,54129
103822	51558,60145
103823	3635,54527
103824	3694,50870
103825	36491,45351
103826	16605,51303
103827	37888,46137
103828	23128,19896
103829	22240,41413
103830	48970,57913
103831	44141,47721
103832	16586,20581
103833	59865,62707
103834	60836,53126
103835	40864,60903
103836	29136,48529
103837	8447,9744
103838	29422,28979
103839	53550,60547
103840	32623,36603
103841	23360,57190
103842	38687,39789
103843	59024,59801
103844	61509,50697
103845	25350,42335
103846	53284,38021
103847	45570,24493
103848	35650,60851
103849	23165,41456
103850	24143,49638
103851	61127,39438
103852	31570,31583
103853	46783,29248
103854	50399,55815
103855	17492,39695
103856	46069,4134
103857	23757,33938
103858	57576,58328
103859	5829
103861	53144,9507
103862	43746
103863	32484,51561
103864	45889,57610
103865	54256,31884
103866	37167,39255
103867	36838,41134
103868	9930,46461
103869	57796,30322
103871	50432,62239
103872	61248,39592
103873	40126,46033
103874	60314,62571
103875	59470,62786
103876	14852,35893
103877	57335,60738
103878	54480,42335
103879	27759,57503
103880	51019,60991
103881	59919,60434
103882	2049,8774
103883	42993,48036
103884	44937,48343
103885	41532,28332
103886	49261,56167
103887	11884,56410
103888	51990,39410
103889	14786,58147
103890	34224,40902
103891	25256
103892	22391,43767
103893	44760,57237
103894	15836,27528
103895	20595,28064
103896	53655,59865
103897	60295,50949
103898	45148,16718
103899	46188,59926
103900	31584,56682
103901	34111,36612
103902	23574,38796
103903	15044,56450
103904	20983,50421
103905	61587,41662
103906	38771,54102
103907	33142,34934
103908	47199,16110
103909	46744,29810
103910	4764,8893
103911	33218,34721
103912	15147,33123
103913	41587,49735
103914	47326,57597
103916	46226,46007
103917	51298,52526
103918	4520,43980
103919	40253,43791
103920	53168,54711
103921	19203,57729
103922	54245,53701
103923	57443,640
103924	1952,40743
103925	26204,51236
103926	52592,48084
103927	55286,55459
103928	7335,40644
103929	2073
103930	35940,28514
103931	25658,24721
103932	42846,52587
103933	53765,44027
103934	15044,11649
103935	41671,11459
103936	21060,16378
103937	58695,59110
103938	20077,2112
103939	49970,52586
103940	43876,10512
103941	38624,42395
103942	49759,20768
103943	4764,23574
103944	18650,24379
103945	48038,26780
103946	31638,57631
103947	9838,18650
103948	9242,58026
103949	17889,54527
103950	51408
103951	57604,51816
103952	23115,13247
103953	34111,30331
103955	56080,60438
103956	61783,25870
103957	57250,61366
103958	13001
103959	51037,51725
103960	46943,62426
103961	43057,45641
103962	22259,5382
103963	9044,34139
103964	14618,48193
103965	22789,33063
103966	57364,60460
103968	21881,61881
103969	18342,33689
103970	11464,23722
103971	60073,42964
103972	21230,42695
103973	40096,52526
103974	34480,39600
103975	40872,48759
103976	33446,45132
103977	23608,31567
103978	41566,61143
103979	12206,48192
103980	33125,38026
103981	50581,9930
103982	46676,20784
103983	9242,44782
103984	60962,35993
103986	51185,47416
103987	55092,58279
103988	37921,45915
103989	28419,36980
103990	9656,41561
103991	43032,60295
103992	49368,51625
103993	32124,29248
103994	42198,20980
103995	59566,60106
103996	2293,46560
103997	54527,58883
103998	8795,16520
103999	43841,61759
104000	43603,53173
104001	45971,54423
104002	53233,28168
104005	25002,33967
104006	35270,26532
104007	42110,60090
104008	60761,61482
104009	31085,57244
104010	48144,55815
104011	25020,42018
104012	58697
104013	45409,37120
104014	21644,19927
104015	60312
104016	59045,62447
104017	56476,57794
104018	60295,32277
104019	33009,40019
104020	22794,60136
104021	85,33498
104022	49132,1290
104023	54869,55927
104024	34019
104025	53571,55248
104026	20327,14475
104027	14737,22063
104028	52729,2822
104029	58502,56030
104030	14908,52031
104032	46783,52143
104033	61899
104034	34702,39177
104035	50484,48481
104036	23687,597
104037	56209,40462
104038	42266,57335
104039	26196,58777
104040	11618,42469
104041	53225,30262
104042	51298,54220
104043	44944,54527
104044	57238,57696
104045	47326,29245
104046	31809,18780
104047	32743,50529
104048	10335,16252
104049	13629,23867
104050	61644,61973
104051	37888,51955
104052	50433,50432
104053	34704,49265
104054	40534,59357
104055	1007,56744
104056	49101,20403
104057	9500,53233
104058	42481,60463
104059	39073,41561
104060	18406
104061	57146,54467
104062	2501,23867
104063	55607,19392
104064	51992,46950
104065	20980,58881
104066	15147,5124
104067	37435,39998
104068	49944,41787
104069	37029,47870
104070	47425,46043
104071	46783,18799
104072	49407,25728
104073	60720,50828
104074	27792,52993
104075	49081,56500
104076	42207,44215
104077	39073,53441
104078	31264,39756
104079	33443,42850
104080	25397,40020
104081	6045,56192
104082	28676,44091
104083	35604,54782
104084	54612
104085	37113,44720
104086	19821,30845
104087	42987,62795
104088	62396,62641
104089	29482,41448
104090	52485,53618
104091	42991,57612
104092	21644,35672
104093	50779,62047
104094	48421,41408
104095	22916,26682
104096	46841,59626
104097	53475,48123
104098	52597,46783
104099	14480,25083
104100	26985,47890
104101	57354,59828
104102	45727,53096
104103	62826,62980
104104	60062,37117
104105	53024,57040
104106	38264,40798
104107	44750,50046
104108	55190,40020
104109	50421,51702
104110	7955,50399
104111	29584,25801
104112	34807,50860
104113	48852,62531
104114	42734,29335
104115	10582,24203
104116	35003,38430
104117	54361,57523
104118	42861,53996
104119	33718,22352
104120	2336,26302
104121	24971,39055
104122	27407,47927
104123	27113,60978
104124	49793,35649
104125	51707,53522
104126	60357,40308
104127	40393,48137
104128	38862,40866
104129	15639,37704
104130	26664,33473
104131	13330,18280
104132	20539,42118
104133	41823,53201
104134	48125,6772
104136	33124
104137	49758,57250
104138	26465,39891
104139	25600,5766
104140	51862,39102
104141	19754,1785
104142	60853,62039
104143	37657
104144	15754,15895
104145	55742,56917
104146	35498,60733
104147	40319,57046
104148	37761,57250
104149	14948,15095
104150	48101,44891
104151	41718,62343
104152	17760,20242
104153	30262,28753
104154	56329,23583
104155	61150,29248
104156	37498,42335
104157	27355,37964
104158	32508,51087
104159	53661,54527
104160	22357,42184
104161	21271,54927
104162	24022,56080
104163	35604,56538
104164	13630,52715
104165	30423,42358
104166	37722,36996
104167	54554,52744
104168	50624,57826
104169	62052,41561
104170	34507,36824
104171	57250,59864
104172	54527,55902
104173	26650,50729
104174	23493,59202
104175	57060,57611
104176	51684,62063
104178	24206,24208
104179	61737,61909
104180	38862,56027
104181	41749,43442
104182	19155,55468
104183	39254,28923
104184	55367,40565
104185	25797,29224
104186	19787,15214
104187	26463,21266
104188	53153,62688
104189	54679,42095
104190	44759,54844
104191	23074,45788
104192	39428,43526
104193	35672,50866
104194	8842,17306
104195	21434,22130
104196	45556,25966
104197	46069,16777
104198	57604,22534
104199	7500,30262
104201	52308,39610
104202	21972,51408
104203	53734,54922
104204	32879,21811
104205	44890,25966
104206	22567,16780
104207	47600,56259
104208	51144,54007
104209	13236,41194
104210	58656,59962
104211	29467,49833
104212	24268,47062
104213	58397,9979
104214	32195,47738
104215	48633,51816
104216	53048,59971
104217	58699,53173
104218	23003,43994
104219	38112
104220	59865,60126
104221	45266,47326
104222	40752,53392
104223	42032,53557
104225	24302,26160
104226	52040,29140
104227	50856,565
104228	25535,50616
104229	60295,62707
104230	51335,56208
104231	33492,41288
104232	28168,30262
104233	20981,60516
104234	44472,43631
104235	35836,40916
104236	41890
104237	40020,48174
104238	31988,44246
104239	43977,51388
104240	9407,23630
104241	38757,46372
104242	33032,35526
104243	59865,49157
104244	51816,44942
104245	10752,61590
104246	43285,59460
104247	16155
104248	51422,47252
104249	32888,33301
104250	17132,62031
104251	54036,61590
104252	54527
104253	32957,50835
104254	37972,61889
104255	43780,53077
104256	14697,21646
104257	42095,51725
104258	58699,58823
104259	46488,62172
104260	54749,57968
104261	48015
104262	54002,27847
104263	4741,29207
104264	33687,62123
104265	49674,52024
104266	55641,62169
104267	52550,53126
104268	31476
104269	39275,45918
104270	1380,12070
104271	37884,4559
104272	34218,19392
104273	47223,49184
104274	9644,46350
104275	33073,52957
104276	50968
104277	41829,47592
104278	24272,57797
104279	2475,6137
104280	40743,24519
104281	15044,57080
104282	56920,30574
104283	54735,61173
104284	31660,53522
104285	27165,47679
104286	39744
104287	10157,13605
104288	272,34480
104289	60929,59722
104290	37921,54251
104291	4606,4997
104292	41408,44742
104294	30170,46187
104295	24379,51971
104296	31685,57548
104297	52438,47467
104298	37247,25989
104299	13754,38239
104300	837,26584
104301	52968,41359
104302	29248,49157
104304	49832,51005
104305	23351,6073
104306	45788,59439
104307	44015,56330
104308	53728,54243
104309	61116,61256
104310	48656,49224
104311	47128,19638
104312	41650,40991
104313	47482,49840
104314	55721,57984
104315	32501,48550
104316	22660,26301
104317	33078,28236
104318	29207,57464
104319	19043,50432
104320	31154,31155
104321	34224,61400
104322	41408,52526
104323	57612,62150
104324	59715,46896
104325	34105,49132
104326	38756,54782
104327	45415,49132
104328	42867,57913
104329	48504,62355
104330	43442,44494
104331	36906,54708
104332	33403,50421
104333	60059,60172
104334	57224,58159
104335	54921,50207
104336	41408,34993
104337	10054,38591
104338	42090,33512
104339	23588,59732
104340	47622,38514
104341	26158,39686
104342	57207,57873
104343	58357,56963
104344	31567,57984
104345	6138,44582
104346	40420,35319
104347	50209,57612
104348	36238
104350	55997,57205
104351	58742,59865
104352	41567,57242
104353	53995,46909
104354	32845,44245
104355	32891,9632
104356	34319,41358
104357	15044,36499
104358	47152,57079
104359	25790,54749
104360	36335,46887
104361	34908,44600
104362	20412
104363	44809,42337
104364	53658,60986
104365	46666,53585
104367	44371,59865
104368	54152,48633
104369	10740,47756
104370	52715,57761
104371	43331,40759
104372	25932,44558
104373	15904,57250
104374	59463,62825
104375	52586,44784
104376	48806,56284
104378	40545,59865
104379	61690,22452
104380	29111,56948
104381	58411,57244
104382	30993,59089
104383	178,27676
104384	2066,12583
104385	57250,56554
104386	37464,43843
104387	9838,39808
104388	33479
104389	57576,58930
104390	31072,21511
104391	56467,61012
104392	37854,48280
104393	21434,32508
104394	13189,7402
104395	46043,686
104396	53760,57888
104397	54514,57472
104398	15999,1183
104399	29207,59559
104400	32992,51615
104401	4427,27784
104402	60804,59375
104403	60999,61104
104404	43032,29248
104405	59865,55815
104406	22714,30574
104407	17497,40651
104408	25963,56692
104409	44937,48633
104410	37806,60752
104411	18059
104412	52039,41408
104414	24339,26396
104415	32752,55140
104416	43400,51167
104418	37761,41278
104419	47066,52842
104420	35822,30036
104421	30434,47373
104422	47993,51478
104424	52046,10331
104425	53233,60024
104426	54461,59865
104427	45792,46230
104428	61590,60991
104429	41190,55190
104430	49157,54062
104431	56947,60295
104432	56835,20118
104433	30329,32965
104434	59865,60783
104435	49628,15418
104436	46887,15851
104437	51848,62073
104438	47870,51810
104439	15861,32009
104440	60978,62189
104441	14761,28555
104442	18960,21284
104443	46829,45344
104444	40042,43929
104445	42867,27524
104446	39095,40541
104447	23607,4992
104448	59328,60990
104449	19808,19809
104450	25870,42386
104451	51598,4285
104452	6277
104453	12970,7601
104455	43479,46476
104456	45344,54588
104457	49459,14765
104458	24575,36695
104459	40648,49299
104460	45623,46851
104461	2041,25450
104462	59837,59847
104463	14276,55787
104464	52812,60841
104465	20131,32856
104466	17658,2399
104467	59328,59568
104468	40494,47927
104469	17135,3558
104470	11784,6124
104471	59717,49157
104472	4891,42018
104474	15031,28436
104475	53661,55728
104476	43850
104477	43807,17372
104478	53264,51725
104479	50969,48187
104480	15448,23828
104481	56878,59083
104482	47870,52713
104483	25966,43075
104484	16136,56525
104485	15486,36940
104486	23588,52296
104487	61639,61885
104488	37793,46887
104489	53381,53383
104490	56499
104491	34579,34583
104492	31914,54681
104493	13247,54325
104494	658,19902
104495	47870
104496	40581,43961
104497	57604,61449
104498	58233,47843
104499	25872,46829
104500	7684,24489
104501	41977,44343
104502	46750,54815
104503	59006,60438
104504	49347,49349
104505	61298,61383
104506	55815
104507	54643,29960
104508	59803,50592
104509	6846,52151
104510	14827,50779
104511	54679,55140
104512	35864
104513	32142,40088
104514	21972,30578
104515	47440,58383
104516	48502,34343
104517	62664,24290
104518	14011,11506
104519	41358,40954
104520	25966,46677
104521	56948,48545
104522	19696,36522
104523	17931,33090
104524	40499,42090
104525	4897,26574
104526	35893
104527	55241,43074
104528	56524,58553
104529	41531,57127
104530	39785,50358
104531	20524,23310
104532	3016,29248
104533	32613
104534	21946,12895
104535	40720,28890
104536	2066,27461
104537	41624,47440
104538	9697,25728
104539	254,10442
104540	22526,27157
104541	51725,54435
104542	6026,13508
104543	46356,26803
104544	57216,9199
104545	15813,31560
104546	26168,51816
104547	57033,60429
104548	54270,55454
104549	8239,2992
104550	59375
104551	40153,23922
104552	30148,53344
104553	20976,59161
104554	18727,9624
104555	15038
104556	37046,61433
104557	9880,62387
104558	53963
104559	54711,47943
104560	35967,48380
104561	57579,46187
104562	49875,53343
104563	56524,42993
104564	42886,58656
104565	24900
104566	48865,56402
104567	5537,57576
104568	52171,52764
104569	19451,33113
104570	34343,62295
104572	57919,45500
104573	52858,54435
104574	61155,61947
104575	54189,51236
104576	28558,39778
104577	39994,43563
104578	47470,7214
104579	16870,41358
104580	49296,58319
104581	34585,27571
104582	49833,11215
104583	57285
104584	37247,17889
104585	43715,2423
104586	48633,59130
104587	52788,56927
104588	53022,57570
104589	23316,23634
104590	25966,7493
104591	1952
104592	49157,35692
104593	11434,49833
104594	43847,59471
104595	23620,47095
104596	52018,60160
104597	19959,52713
104598	50868,55767
104599	56912,49359
104600	40535,50267
104601	13320,34698
104602	52153,61758
104603	21532,58334
104604	14761,35083
104605	26410,45623
104606	26121,46676
104607	51666,60073
104608	30145,27469
104609	52906
104611	2112,30874
104612	45425,57224
104613	58353,25759
104614	59155,61498
104615	38796,42964
104616	35472,62651
104617	25731,28660
104618	29032,55134
104619	52586
104620	47223,30066
104621	49207,62412
104622	55426,22054
104623	11495,36005
104624	43643,19734
104625	32411,1966
104626	2041,35650
104627	22948,25966
104628	53613,33682
104629	10466,28691
104630	58900,54692
104631	50758,60160
104632	40236,48450
104633	5227,52343
104634	15685,25563
104635	32224,52140
104636	49996,40776
104637	41498,62346
104638	39984,40596
104639	31934,62730
104640	50862,41134
104641	28120,51190
104642	25315,62567
104643	56014,57604
104644	50835,41122
104645	13633,57025
104646	10374,26302
104647	37855,43316
104648	51989,22858
104649	28698,16858
104650	28840,54221
104651	62299,62293
104652	51350,59468
104653	47060,22565
104654	45344,57250
104655	35672,57600
104656	49157,60176
104657	32338,54527
104658	33939,54593
104659	36862,59592
104660	44472,51922
104661	55071,50303
104662	23444,31641
104663	34019,46413
104664	51034,57576
104665	40088,42205
104666	13047,60160
104667	26619,48900
104668	41561,49832
104669	50436,47558
104670	19203,57610
104671	21051,11648
104672	35917,9326
104673	55180,59372
104674	58323,55241
104675	55459,52713
104676	45382,45607
104677	48721,15857
104678	22224,23312
104679	48522,50581
104680	35692,50986
104681	59798,14129
104682	45407,35607
104683	54579,60068
104684	56703,57028
104685	54708,34939
104686	32568,43679
104687	14712,5130
104688	1073,33689
104689	20754,43700
104690	43234,61906
104691	61647
104692	57618,29338
104693	7676
104694	35331,60073
104695	31154,39270
104696	43609,46935
104697	22408,54097
104698	43526,45040
104699	20784,62057
104700	36612,38065
104701	58019,60309
104702	60234,57066
104703	58057,61709
104704	31104,31985
104705	48142,57250
104706	28790,61517
104707	45129,30824
104708	53305
104709	61294,62630
104710	42335,46926
104711	60126,60160
104712	40481,56557
104713	47094,33515
104714	22407,43664
104715	34964,38044
104716	31641,9251
104717	54435,46829
104718	50020,50276
104719	44929,50444
104720	60157,54925
104721	44215,48949
104722	50605
104723	38849,31716
104724	62143,15044
104725	45879,60488
104726	62725,49641
104727	23809,34569
104728	27812,40356
104729	35692,51335
104730	9709,2473
104731	25230,42759
104732	16264,15810
104733	4399,22687
104734	31567,44514
104735	41787,39454
104736	41766,30574
104737	15787,38765
104738	46372,39994
104739	13394,58354
104740	56393,59717
104741	58951,36120
104742	51149,49157
104743	6907,16824
104744	38011,51612
104745	55964,36824
104746	10745,12129
104747	22186,17889
104748	38122,51494
104749	38026,44206
104750	26526,17258
104751	36781,52475
104753	62745,62464
104754	58193,61010
104755	48349,16365
104756	813,45040
104757	29703,44015
104758	14972,18526
104760	53682,58026
104761	48633,54423
104762	26153,60400
104763	57211,56350
104764	46043,35318
104765	16713,26703
104766	57637,58319
104767	15929,17714
104768	56146,60142
104769	54759,55429
104770	4021
104771	31933,38578
104772	1362,70
104773	51039,48323
104774	7493,17185
104775	9018,23500
104776	19759,20679
104777	40523,60160
104778	50835,50836
104779	58541,34847
104780	21392,60339
104781	22915,26726
104782	58727,59460
104783	58099,61046
104784	61761
104785	54607,39073
104787	52749,58019
104788	825,61947
104789	44924,59208
104790	56682,20980
104791	62573,62771
104792	54098,54207
104793	49006,48192
104794	50668,59865
104795	56436,37577
104796	61298,61408
104797	35217,46846
104798	60160,61329
104799	47802,53527
104800	360,46944
104801	62055,46058
104802	43557,59414
104803	22951,27336
104804	10905,21979
104805	43677,59429
104807	2256,32234
104808	61515,35870
104809	41342,56329
104810	12594,47157
104811	44996,53266
104812	56045,59955
104813	61551,8651
104814	38620,62679
104815	44472,53119
104816	52922,57133
104817	55710,60972
104818	35692,52379
104819	1514,1513
104820	27849
104821	49053,51037
104822	47360,28908
104823	47356,50949
104824	25797,46400
104825	56059
104826	60259,41709
104827	49349,50816
104828	6637,39672
104829	21870,57388
104830	44228,48937
104831	30262,32495
104832	57709,60383
104833	49298,49299
104834	61303,61594
104835	52714,48021
104836	60399,61285
104837	24227,33022
104838	48174,45064
104839	57211,59526
104840	52012,52643
104841	59726,58912
104842	54151,62361
104843	131,60630
104844	46162,52496
104845	30444,17478
104846	44203,54711
104847	18282,59474
104848	13238,59456
104849	19583,5265
104850	6527,31019
104851	49157,14948
104852	20427,24275
104853	54530
104854	41962,18907
104855	34687,16630
104856	47216,49853
104857	15182,59007
104858	28006,46796
104859	30710,23193
104860	40798,56744
104861	25871,41553
104862	23312,23313
104863	16055,32361
104864	53345,46011
104865	54723,56392
104866	50371,50624
104867	30146
104868	45476,39974
104869	2340,43903
104870	22918,43903
104871	31729,49157
104872	6738,14414
104873	19748,31390
104874	48810,48948
104875	19324,56854
104876	13247,54527
104877	53392,57549
104878	53298,61243
104879	41453,35672
104880	51714,54857
104881	24750,43677
104882	62460,15801
104883	18009,54921
104884	27514,48578
104885	59377,56593
104886	2931,3788
104887	51902,56115
104888	59100,51236
104889	36005,48159
104890	33947,51246
104891	49832,57435
104892	22045,18990
104893	11393,18789
104894	21601,58720
104895	48952,58353
104896	53263,53087
104897	17969,58807
104898	29207,53934
104899	50165,12618
104900	48853,55362
104901	52547,54400
104902	19858,34862
104903	59139,17889
104904	43727,45131
104905	48193,51144
104906	48635,55866
104907	29703,31572
104908	5591,25190
104909	57990,55699
104910	58845,43388
104912	15690,52597
104913	52008,53995
104914	43800,60126
104915	11965,22302
104916	2362,9719
104917	29087,36473
104918	52914,61209
104919	42471
104920	56744,41522
104921	52833,48524
104922	34348,16582
104924	1412,16777
104925	48465,44912
104926	18971
104927	55002,60529
104928	53012,54358
104929	13833,46743
104930	17224,54527
104931	62300,62323
104932	48368,48809
104933	26940,47965
104934	46736,55200
104935	44602,56917
104936	43021,54527
104937	37924,62073
104938	59460,57629
104939	55286,56220
104940	47682,55393
104941	52812,59285
104942	32992,28778
104943	597,34908
104944	41456,61281
104945	56535,58425
104946	20754,23546
104947	23639,48154
104948	31369,23312
104949	59084,14761
104950	44416,49748
104951	51269,52145
104952	9624,22048
104953	1966,42286
104954	20426,51449
104955	36005,57250
104956	16147,47198
104957	36797,15770
104958	52171,54801
104959	53750,43631
104960	62211,27392
104961	32566,33559
104962	33867,41829
104963	8368,15359
104964	17473,54142
104965	43810,46273
104966	56725,58572
104967	59357,58334
104968	46628,52514
104969	53750,34011
104970	51027,61586
104971	42335,56559
104972	43824,54471
104973	20754,25872
104974	52419,53526
104975	46829,55481
104976	43795,50888
104977	15866,24302
104978	36395,14523
104979	36832
104980	55494,59366
104982	34495,50381
104983	54495,56968
104984	54500,55509
104985	14697,38099
104986	56524,28642
104987	11730,28428
104988	46849,36914
104989	59968,61209
104990	3795,10816
104991	39349,30123
104992	54244,59084
104993	61832,62915
104994	39913,59838
104995	61155,55815
104996	23408,25785
104997	36413,33783
104998	60126,49157
104999	55132,60541
105000	41544,48952
105001	17700,19866
105002	24302,3747
105003	27610,59865
105004	680,25304
105005	42003,46187
105006	25966,36762
105007	51916,52337
105008	33443
105009	55739,39994
105010	43755,45635
105011	41923,43776
105012	40892,50435
105013	13642,59968
105014	45419,55924
105015	51005,18794
105016	13277,19332
105017	40991,33577
105018	59238,59328
105019	56326,57984
105020	61495,51922
105021	52140,19469
105022	39045,40716
105023	49211
105024	44275,58617
105025	52012,52145
105026	42536,42829
105027	31570,37570
105028	32648,60434
105029	16297
